% Model,hl2.mph
% Version,COMSOL 6.1.0.357
% Date,"Nov 12 2023, 14:04"
% Table,d1sweep - 
% d1 (cm),freq (Hz),"Total acoustic pressure (Pa), Pressure","Total acoustic velocity, z-component (m^3/s), Velocity"
8,6370,2700,-2.1175325008015383E-5+0.001343588350240552i
8,6380,2700,-1.5347804795914505E-5+0.0011172754544268074i
8,6390,2700,-1.1672645128896955E-5+9.330608121690437E-4i
8,6400,2700,-9.260209922266339E-6+7.776828721839918E-4i
8,6410,2700,-7.633031767420242E-6+6.427244295087181E-4i
8,6420,2700,-6.519042256084509E-6+5.225352038630614E-4i
8,6430,2700,-5.756023758399519E-6+4.1312825333187633E-4i
8,6440,2700,-5.244134254098506E-6+3.115524312335798E-4i
8,6450,2700,-4.92095806290597E-6+2.1551260326597464E-4i
8,6460,2700,-4.747871910328552E-6+1.2312438257168338E-4i
8,6470,2700,-4.702492607378792E-6+3.274275449537378E-5i
8,6480,2700,-4.774673720016602E-6-5.7171037800161044E-5i
8,6490,2700,-4.964857792575321E-6-1.4816851783481258E-4i
8,6500,2700,-5.284367530733758E-6-2.4193951301626184E-4i
8,6510,2700,-5.757835274276301E-6-3.404676246167767E-4i
8,6520,2700,-6.4287357785746E-6-4.4624992402671616E-4i
8,6530,2700,-7.370358601614793E-6-5.626403410967094E-4i
8,6540,2700,-8.707559358623696E-6-6.944319125661482E-4i
8,6550,2700,-1.0662072777280952E-5-8.489218444603558E-4i
8,6560,2700,-1.3654826998598691E-5-0.0010380262575760948i
8,6570,2700,-1.8564107608568114E-5-0.001282916048156197i
8,6580,2700,-2.7484319584820094E-5-0.0016255839548124525i
8,6590,2700,-4.6506430446689236E-5-0.002163495581319019i
8,6600,2700,-1.0024408356311015E-4-0.0031879071021438618i
8,6610,2700,-3.877425909042422E-4-0.00614509063810392i
8,6620,2700,-0.08879821880829995+0.0035935548981953346i
8,6630,2700,-3.8059723501866397E-4+0.005320755641378319i
8,6640,2700,-1.0088418557185558E-4+0.00237552086263013i
8,6650,2700,-5.045757635482064E-5+0.001332906226825985i
8,6660,2700,-3.487839498384983E-5+7.612286255596092E-4i
8,6670,2700,-3.065412966217852E-5+3.6669088734442144E-4i
8,6680,2700,-3.320334116948976E-5+4.3551453323580805E-5i
8,6690,2700,-4.3854474688295795E-5-2.6804353039498367E-4i
8,6700,2700,-7.189415539253987E-5-6.321325575595872E-4i
8,6710,2700,-1.6028707144166024E-4-0.0011925526863189604i
8,6720,2700,-7.064038020266278E-4-0.0026210276234986717i
8,6730,2700,-0.006446259574362984+0.004455508757168246i
8,6740,2700,-3.533897616431889E-4+0.0014992750713578335i
8,6750,2700,-9.945948371575034E-5+5.291893304743966E-4i
8,6760,2700,-4.300853566121301E-5+5.5391200325676104E-5i
8,6770,2700,-2.3072530389438988E-5-2.99761814450244E-4i
8,6780,2700,-1.8791408931587408E-5-6.615832679441293E-4i
8,6790,2700,-4.21454538278616E-5-0.0011760454545111038i
8,6800,2700,-2.9618808590832816E-4-0.0024576358735165383i
8,6810,2700,-0.00724433284510214+0.004174808380214256i
8,6820,2700,-4.223835405888966E-4+0.0010953402831027526i
8,6830,2700,-1.7371550270643533E-4+2.2323230319447416E-4i
8,6840,2700,-1.1131182814090457E-4-1.905884533638461E-4i
8,6850,2700,-8.61784609628635E-5-4.7959108218505897E-4i
8,6860,2700,-7.430072521218752E-5-7.254972587916901E-4i
8,6870,2700,-6.893636389688412E-5-9.612464257222041E-4i
8,6880,2700,-6.774071079302884E-5-0.0012064106162929789i
8,6890,2700,-7.001782912837441E-5-0.0014777745708664822i
8,6900,2700,-7.60342925831617E-5-0.0017948012246980821i
8,6910,2700,-8.706219435889566E-5-0.002185226293169456i
8,6920,2700,-1.0609063994665592E-4-0.0026946075715902204i
8,6930,2700,-1.400424232513467E-4-0.0034075989307379524i
8,6940,2700,-2.0714104430344415E-4-0.004505524570768487i
8,6950,2700,-3.687056875009332E-4-0.006464289788971714i
8,6960,2700,-9.547374377689989E-4-0.011065415555179363i
8,6970,2700,-0.008977563331955679-0.03485694004706503i
8,6980,2700,-0.004948757451970702+0.02757503632720957i
8,6990,2700,-6.142527391857104E-4+0.010247361948937302i
8,7000,2700,-2.1304765109413445E-4+0.006235096180771046i
8,7010,2700,-1.0331375772273677E-4+0.0044458735175585875i
8,7020,2700,-5.948275067703341E-5+0.0034245506595638755i
8,7030,2700,-3.812213975490882E-5+0.0027581208016712743i
8,7040,2700,-2.634655677814074E-5+0.002284600473600583i
8,7050,2700,-1.928969769747288E-5+0.0019274604530409786i
8,7060,2700,-1.4801866541217472E-5+0.0016458114440847035i
8,7070,2700,-1.1822310743388369E-5+0.0014157913966997338i
8,7080,2700,-9.782737183146312E-6+0.0012225099607785742i
8,7090,2700,-8.35888374681291E-6+0.0010561667914048523i
8,7100,2700,-7.356497931594793E-6+9.100201537681437E-4i
8,7110,2700,-6.654866826410706E-6+7.792512797165221E-4i
8,7120,2700,-6.177107946982023E-6+6.602936794410407E-4i
8,7130,2700,-5.8737847236736006E-6+5.504176756655894E-4i
8,7140,2700,-5.713566195807453E-6+4.4746137002078356E-4i
8,7150,2700,-5.677832514043076E-6+3.4964837180238693E-4i
8,7160,2700,-5.757641584013793E-6+2.554577482089639E-4i
8,7170,2700,-5.952244373538212E-6+1.635249416114434E-4i
8,7180,2700,-6.268769547095718E-6+7.25594263480068E-5i
8,7190,2700,-6.7229845779700205E-6-1.873174145288194E-5i
8,7200,2700,-7.341290330187699E-6-1.1172447188423603E-4i
8,7210,2700,-8.16440909479619E-6-2.0797375860587714E-4i
8,7220,2700,-9.253699303464602E-6-3.093413432754678E-4i
8,7230,2700,-1.070188475767569E-5-4.1818045095224027E-4i
8,7240,2700,-1.265166966880054E-5-5.376223933217626E-4i
8,7250,2700,-1.5329262151585293E-5-6.720497624537302E-4i
8,7260,2700,-1.9107863275450482E-5-8.279285522415559E-4i
8,7270,2700,-2.4635903415764795E-5-0.0010153799676118035i
8,7280,2700,-3.3118478898203784E-5-0.0012514243409222133i
8,7290,2700,-4.700837443155396E-5-0.0015675165737390785i
8,7300,2700,-7.201333128499751E-5-0.0020303443878462867i
8,7310,2700,-1.2507883520084906E-4-0.0028182985081439647i
8,7320,2700,-3.140415422591137E-4-0.004744189671510922i
8,7330,2700,-0.006725928366855261+0.00204315221526624i
8,7340,2700,-0.007991899077603266-0.007987683601746764i
8,7350,2700,-0.004702412781443496+0.009290760337795276i
8,7360,2700,-7.890979679601336E-4+0.004267140019298159i
8,7370,2700,-3.136853117741859E-4+0.0026161665943525555i
8,7380,2700,-1.7294073150442545E-4+0.001814142128727073i
8,7390,2700,-1.1313381959148346E-4+0.0013290374500423779i
8,7400,2700,-8.236843460772281E-5+9.952086201756693E-4i
8,7410,2700,-6.464988698855084E-5+7.446065456769358E-4i
8,7420,2700,-5.375455770183288E-5+5.439242076364612E-4i
8,7430,2700,-4.6886457933004116E-5+3.746492873439533E-4i
8,7440,2700,-4.269501062148822E-5+2.2528801646653362E-4i
8,7450,2700,-4.0562812024697655E-5+8.776338844805333E-5i
8,7460,2700,-4.037335610239856E-5-4.468469895377749E-5i
8,7470,2700,-4.2588300864776824E-5-1.7940517589623556E-4i
8,7480,2700,-4.8880482541323223E-5-3.276362486346625E-4i
8,7490,2700,-6.501473674504419E-5-5.144641783020915E-4i
8,7500,2700,-1.2064534091010738E-4-8.28333673246597E-4i
8,7510,2700,-8.026758980170699E-4-0.0020213361768372353i
8,7520,2700,-2.2426101280256151E-4+7.405191290334808E-4i
8,7530,2700,-2.49273374468509E-5-9.473586612434966E-5i
8,7540,2700,-1.1185718808245909E-5-3.780139803444064E-4i
8,7550,2700,-9.52341076091454E-6-5.668830480210744E-4i
8,7560,2700,-1.0093237995185857E-5-7.289769667527883E-4i
8,7570,2700,-1.1383806481071672E-5-8.862978490956308E-4i
8,7580,2700,-1.3138430744218187E-5-0.0010505901790708815i
8,7590,2700,-1.543786839906216E-5-0.0012316126489629298i
8,7600,2700,-1.85711197069722E-5-0.0014408910331039236i
8,7610,2700,-2.3138785486205296E-5-0.001695626225880868i
8,7620,2700,-3.0450656287462765E-5-0.0020261672508371516i
8,7630,2700,-4.385390088128874E-5-0.002495555351573027i
8,7640,2700,-7.44520213619577E-5-0.003266429982748503i
8,7650,2700,-1.8187089733231825E-4-0.004946750224955979i
8,7660,2700,-0.0017127470429127462-0.013648121306029664i
8,7670,2700,-8.46337574788265E-4+0.0075062585705953444i
8,7680,2700,-1.1595397261399346E-4+0.0014630432355172867i
8,7690,2700,-5.5331083600370905E-5-1.87915785612457E-4i
8,7700,2700,-4.692538115899431E-5-0.0012391149977895675i
8,7710,2700,-5.729369166184294E-5-0.0022680239130558996i
8,7720,2700,-9.198253725619853E-5-0.0036488877898470276i
8,7730,2700,-2.034454092201124E-4-0.00618328804750991i
8,7740,2700,-9.056633357845804E-4-0.014052536584786134i
8,7750,2700,-0.0349373147629986+0.08432092826404625i
8,7760,2700,-5.30059960475715E-4+0.011442444012522063i
8,7770,2700,-1.5072481273306463E-4+0.00609576199439187i
8,7780,2700,-7.162565948422162E-5+0.0041121504834207845i
8,7790,2700,-4.3089512382470674E-5+0.003054177417532521i
8,7800,2700,-3.0013779917944147E-5+0.0023818025263814308i
8,7810,2700,-2.3303219715936204E-5+0.0019062819949102765i
8,7820,2700,-1.9795321743181735E-5+0.0015439680115531518i
8,7830,2700,-1.8209009214343337E-5+0.001251625657052329i
8,7840,2700,-1.8020531149253476E-5+0.0010041393348817122i
8,7850,2700,-1.9102744897453894E-5+7.852774354561378E-4i
8,7860,2700,-2.1637053919223463E-5+5.832053325940774E-4i
8,7870,2700,-2.6194106006666807E-5+3.878028666038806E-4i
8,7880,2700,-3.405570328878214E-5+1.8837091158029775E-4i
8,7890,2700,-4.8144533773304465E-5-2.9594200788509058E-5i
8,7900,2700,-7.600397470653502E-5-2.913968295331947E-4i
8,7910,2700,-1.4192632632840279E-4-6.539047259238219E-4i
8,7920,2700,-3.615458748692667E-4-0.0012888758688484974i
8,7930,2700,-0.0019662055473611854-0.0027839611750325333i
8,7940,2700,-0.002648488218994714+0.002801935251388017i
8,7950,2700,-4.1530505171925104E-4+0.0012221149419879953i
8,7960,2700,-1.540768685422589E-4+4.7327020899432675E-4i
8,7970,2700,-8.32738139045766E-5-1.6728536164675842E-6i
8,7980,2700,-5.928414284448313E-5-4.330836284059763E-4i
8,7990,2700,-5.9324246673028856E-5-9.517213362333608E-4i
8,8000,2700,-9.770404297079023E-5-0.0017784565534802932i
8,8010,2700,-3.37798635552069E-4-0.0037825769651498994i
8,8020,2700,-0.013767350176830666-0.020021120211085656i
8,8030,2700,-9.227896562066025E-4+0.005814866009390842i
8,8040,2700,-2.4303956210866505E-4+0.002710614303597588i
8,8050,2700,-1.2695170035503589E-4+0.0017165239498571825i
8,8060,2700,-8.5754897508464E-5+0.001198570753520852i
8,8070,2700,-6.634795366843931E-5+8.618028287323988E-4i
8,8080,2700,-5.5957487654499755E-5+6.113617014498556E-4i
8,8090,2700,-5.025650852596693E-5+4.06459164147966E-4i
8,8100,2700,-4.7527608577279826E-5+2.2549628920637713E-4i
8,8110,2700,-4.713148412211753E-5+5.442166739826055E-5i
8,8120,2700,-4.9072501514619235E-5-1.1851380975219067E-4i
8,8130,2700,-5.402301465159504E-5-3.065024820289886E-4i
8,8140,2700,-6.385107920504298E-5-5.292577350725164E-4i
8,8150,2700,-8.351079550749327E-5-8.244930756966919E-4i
8,8160,2700,-1.2883292809646993E-4-0.0012844919533990526i
8,8170,2700,-2.760734317331229E-4-0.002227970093072795i
8,8180,2700,-0.0016239247386081357-0.005974594990965681i
8,8190,2700,-0.002151751977059044+0.007463212797382588i
8,8200,2700,-1.7888061943260468E-4+0.0023177705076734283i
8,8210,2700,-5.398030934357784E-5+0.0012430068061101771i
8,8220,2700,-2.488125456546815E-5+7.527180773668694E-4i
8,8230,2700,-1.4760661277817419E-5+4.5310929347218914E-4i
8,8240,2700,-1.054947280559151E-5+2.3817381585361473E-4i
8,8250,2700,-8.687417658511991E-6+6.717932913691179E-5i
8,8260,2700,-7.928386325435347E-6-7.916316286939581E-5i
8,8270,2700,-7.765832457043176E-6-2.1147316120841196E-4i
8,8280,2700,-7.977121771904284E-6-3.364057831423132E-4i
8,8290,2700,-8.466165187329752E-6-4.587069626333575E-4i
8,8300,2700,-9.20320994957765E-6-5.822642611412847E-4i
8,8310,2700,-1.0202229131475422E-5-7.107588745206166E-4i
8,8320,2700,-1.1516614199032425E-5-8.481940730956108E-4i
8,8330,2700,-1.3248346021790704E-5-9.994778905648076E-4i
8,8340,2700,-1.5574224470814366E-5-0.0011712538392073912i
8,8350,2700,-1.8803781216646344E-5-0.0013733081678009324i
8,8360,2700,-2.3509215826951337E-5-0.0016212628684236458i
8,8370,2700,-3.084461426434897E-5-0.001942335596351408i
8,8380,2700,-4.3448741924931276E-5-0.0023893570316878324i
8,8390,2700,-6.85820544946371E-5-0.0030813766596837124i
8,8400,2700,-1.332188274052979E-4-0.004357138757477803i
8,8410,2700,-4.1998399038244936E-4-0.007722447222527786i
8,8420,2700,-0.0192359913358844-0.047355811985959624i
8,8430,2700,-6.474181619072923E-4+0.008804364173654582i
8,8440,2700,-1.3305195866167662E-4+0.0035427548542568263i
8,8450,2700,-5.91258802194132E-5+0.0018892791274803709i
8,8460,2700,-3.868716283997365E-5+0.0010268604637700238i
8,8470,2700,-3.3793910636064575E-5+4.5324359443487257E-4i
8,8480,2700,-3.737379281495808E-5+3.039524054829211E-6i
8,8490,2700,-5.0722525559526745E-5-4.032013697292648E-4i
8,8500,2700,-8.613921339590065E-5-8.266563305038959E-4i
8,8510,2700,-2.1277321827071303E-4-0.0013633794921013654i
8,8520,2700,-0.0012294391291831496-0.0019256371323605288i
8,8530,2700,-3.554459385977815E-4-0.0010473432537829082i
8,8540,2700,-8.652850372237625E-5-0.0021080662312703796i
8,8550,2700,-8.726720777215613E-5-0.0033784450479661696i
8,8560,2700,-2.2697789595097078E-4-0.005820593478464373i
8,8570,2700,-0.0016342176810330293-0.01499351529716696i
8,8580,2700,-0.0068764267758816625+0.028314475765456468i
8,8590,2700,-5.221107383826248E-4+0.007449915344487365i
8,8600,2700,-1.9054691763933877E-4+0.004129728107600515i
8,8610,2700,-1.0320225916553778E-4+0.0027217874891966357i
8,8620,2700,-6.767150916295204E-5+0.0018981242398315766i
8,8630,2700,-5.0534438712355724E-5+0.0013164368188359177i
8,8640,2700,-4.2746827139343245E-5+8.39195622737725E-4i
8,8650,2700,-4.265281992115754E-5+3.829967333652078E-4i
8,8660,2700,-5.517640849765248E-5-1.4402579918603223E-4i
8,8670,2700,-1.0841776476404143E-4-9.458636346188511E-4i
8,8680,2700,-4.584289241289023E-4-0.002962634396321579i
8,8690,2700,-0.02447826545624709+0.006412499336995699i
8,8700,2700,-5.749729786653102E-4+0.003871289837329267i
8,8710,2700,-1.9148972826595268E-4+0.002099519493111587i
8,8720,2700,-1.099014917322218E-4+0.001405365140168492i
8,8730,2700,-7.901941757763923E-5+9.977744939032775E-4i
8,8740,2700,-6.427600640468969E-5+7.058149408873782E-4i
8,8750,2700,-5.6624378915797954E-5+4.693030586318728E-4i
8,8760,2700,-5.290071747928189E-5+2.600709514760818E-4i
8,8770,2700,-5.1882404588903E-5+6.137027243826442E-5i
8,8780,2700,-5.321958790284252E-5-1.3967164789621783E-4i
8,8790,2700,-5.716424504568752E-5-3.561179633159507E-4i
8,8800,2700,-6.469183986511674E-5-6.050899101539132E-4i
8,8810,2700,-7.813823213324893E-5-9.141525219228201E-4i
8,8820,2700,-1.0323866127835056E-4-0.0013361620382144914i
8,8830,2700,-1.5670210972208357E-4-0.0019935927614977878i
8,8840,2700,-3.0631410626636075E-4-0.0032591437766293623i
8,8850,2700,-0.0011260457268442163-0.007067820904095612i
8,8860,2700,-0.036088194580020196+0.02714820014309214i
8,8870,2700,-5.845726986036365E-4+0.006239832250221194i
8,8880,2700,-1.3978561763424612E-4+0.003261154752723977i
8,8890,2700,-5.7140183159071275E-5+0.0021621214624132326i
8,8900,2700,-3.0071412688570777E-5+0.0015725529210701915i
8,8910,2700,-1.868825301632125E-5+0.0011928483545085979i
8,8920,2700,-1.3237702133940389E-5+9.194214515095162E-4i
8,8930,2700,-1.0475290983586107E-5+7.068160924899629E-4i
8,8940,2700,-9.103284658381392E-6+5.318164216180776E-4i
8,8950,2700,-8.538637113110789E-6+3.811969698959858E-4i
8,8960,2700,-8.50272517750799E-6+2.4673595871763326E-4i
8,8970,2700,-8.864361056797441E-6+1.2290815399689572E-4i
8,8980,2700,-9.574805584637789E-6+5.70066791477371E-6i
8,8990,2700,-1.0641679995886537E-5-1.0805817745485275E-4i
8,9000,2700,-1.2123177475492424E-5-2.2112686760199685E-4i
8,9010,2700,-1.413760223542709E-5-3.3617290862473495E-4i
8,9020,2700,-1.6891597161073453E-5-4.560770909301282E-4i
8,9030,2700,-2.0740896395399953E-5-5.843027176786789E-4i
8,9040,2700,-2.6319732078856388E-5-7.254511605002561E-4i
8,9050,2700,-3.4835086253950896E-5-8.862449379642922E-4i
8,9060,2700,-4.881107506892919E-5-0.0010775166199434572i
8,9070,2700,-7.427635190976917E-5-0.0013188241185787416i
8,9080,2700,-1.2872883316457207E-4-0.001651099592498687i
8,9090,2700,-2.815345155577787E-4-0.002179440362345163i
8,9100,2700,-0.001017006559014638-0.0032223675369293697i
8,9110,2700,-0.0045138906942990544-7.252062179490602E-4i
8,9120,2700,-7.918690883860402E-4-2.606858078248519E-4i
8,9130,2700,-2.927066561917422E-4-0.001558632336750453i
8,9140,2700,-2.233870996868346E-4-0.002971720732517079i
8,9150,2700,-4.1278953402270826E-4-0.005989119225580169i
8,9160,2700,-0.010326692671059283-0.03318967678709617i
8,9170,2700,-7.421485553314492E-4+0.009307788844773863i
8,9180,2700,-1.5642757841678756E-4+0.003994210041680199i
8,9190,2700,-7.084875403542371E-5+0.002406850215234893i
8,9200,2700,-4.23863194067033E-5+0.0016097027293534853i
8,9210,2700,-2.9292136631550854E-5+0.0011087713440194134i
8,9220,2700,-2.2174651572385257E-5+7.492121482390099E-4i
8,9230,2700,-1.795562748733726E-5+4.660393512165064E-4i
8,9240,2700,-1.5394672155356773E-5+2.2635175753860564E-4i
8,9250,2700,-1.3943969175108255E-5+1.074847359746625E-5i
8,9260,2700,-1.3386600394745617E-5-1.941424418420803E-4i
8,9270,2700,-1.3726364565345855E-5-3.994046080006818E-4i
8,9280,2700,-1.5205555022536065E-5-6.16420850474934E-4i
8,9290,2700,-1.8474432883323963E-5-8.597367109592256E-4i
8,9300,2700,-2.5136586830170372E-5-0.0011520475311587635i
8,9310,2700,-3.968558620146726E-5-0.0015362863974822101i
8,9320,2700,-7.919151086750655E-5-0.0021161599683752327i
8,9330,2700,-2.810830576523142E-4-0.003298987797945897i
8,9340,2700,-0.0023484181559123244-5.067621916920143E-4i
8,9350,2700,-6.213936373946822E-4-0.006791793136237096i
8,9360,2700,-0.01717229268989013+0.029293959699972366i
8,9370,2700,-5.325660945102353E-4+0.005044149419044291i
8,9380,2700,-1.8830179846770402E-4+0.002451984335164008i
8,9390,2700,-1.046595838590047E-4+0.0013945202132952098i
8,9400,2700,-7.051314233960314E-5+7.466971042768617E-4i
8,9410,2700,-5.441657485175676E-5+2.033870155232218E-4i
8,9420,2700,-8.194187139836542E-5-6.369982321358097E-4i
8,9430,2700,-9.163316041967696E-4+0.0025130088123766574i
8,9440,2700,-1.1807809358773671E-4+3.459622277824519E-4i
8,9450,2700,-8.057879928598886E-5-1.2510875146092747E-4i
8,9460,2700,-7.124592112912291E-5-4.521522985366829E-4i
8,9470,2700,-6.997470045009469E-5-7.518678606005316E-4i
8,9480,2700,-7.354473478570145E-5-0.0010643615190674494i
8,9490,2700,-8.195257409199415E-5-0.0014198489972058353i
8,9500,2700,-9.710682869151423E-5-0.0018563125359731117i
8,9510,2700,-1.2397399782908448E-4-0.002437164193602922i
8,9520,2700,-1.7541385293833928E-4-0.003290678871849572i
8,9530,2700,-2.921010754817552E-4-0.00473560629438001i
8,9540,2700,-6.667638627370484E-4-0.007861967341113324i
8,9550,2700,-0.0038741491935664067-0.020336262107989687i
8,9560,2700,-0.008855125514935577+0.032555116767898414i
8,9570,2700,-6.292475794204203E-4+0.009584820866062525i
8,9580,2700,-1.8749645872653367E-4+0.005541723324368446i
8,9590,2700,-8.289612352641693E-5+0.0038505375296725396i
8,9600,2700,-4.477884776642365E-5+0.002905306490845833i
8,9610,2700,-2.7878561830650257E-5+0.0022895850505122222i
8,9620,2700,-1.9858616254693416E-5+0.0018468317503861523i
8,9630,2700,-1.6513131643968705E-5+0.001504238970938355i
8,9640,2700,-1.648656803697395E-5+0.0012221402952931667i
8,9650,2700,-2.0079427976122263E-5+9.749851703819354E-4i
8,9660,2700,-2.9910696303000294E-5+7.413991556216062E-4i
8,9670,2700,-5.555112225249355E-5+4.937501618825029E-4i
8,9680,2700,-1.416550781268013E-4+1.714442683656965E-4i
8,9690,2700,-6.786237879805696E-4-3.6064482402268334E-4i
8,9700,2700,-0.0012054490652277337+0.0012900407635388937i
8,9710,2700,-2.3242214988855277E-4+9.055440375949876E-4i
8,9720,2700,-9.116358341133696E-5+5.808350265185015E-4i
8,9730,2700,-5.034664068606418E-5+3.713547005179323E-4i
8,9740,2700,-3.3386641724390615E-5+2.0641403727547297E-4i
8,9750,2700,-2.4911008994465924E-5+6.093821948189265E-5i
8,9760,2700,-2.0277987938718852E-5-7.658825388236236E-5i
8,9770,2700,-1.772481640646735E-5-2.1309064199831603E-4i
8,9780,2700,-1.6499215425707017E-5-3.5399780237733606E-4i
8,9790,2700,-1.6291106573574845E-5-5.047184852854861E-4i
8,9800,2700,-1.7044221281396244E-5-6.717558619087563E-4i
8,9810,2700,-1.892098169091709E-5-8.640673275938825E-4i
8,9820,2700,-2.2381308163924193E-5-0.001095337364124952i
8,9830,2700,-2.8449158115580807E-5-0.0013885181526537048i
8,9840,2700,-3.9477653066097757E-5-0.0017862509546911149i
8,9850,2700,-6.164828184923377E-5-0.0023788860261749604i
8,9860,2700,-1.1556221718654071E-4-0.00339872734920007i
8,9870,2700,-3.081231190391394E-4-0.005681633476324776i
8,9880,2700,-0.002504507431946765-0.01615330493942682i
8,9890,2700,-0.00302482482817415+0.017558639254955422i
8,9900,2700,-3.210005392353096E-4+0.005657441383585337i
8,9910,2700,-1.1448501380771997E-4+0.003245846994347914i
8,9920,2700,-5.853418160275781E-5+0.002182013309208781i
8,9930,2700,-3.596642312246293E-5+0.0015590998998017717i
